x,y,z
0.553273,1.960695,0.229346
0.590055,2.211388,0.197740
0.572327,2.554103,0.285840
0.572884,2.625683,0.256395
1.278108,3.199551,0.363628
-0.652111,1.737165,-0.008301
-1.083186,1.280600,-0.143382
1.256118,3.130450,0.354723
0.550983,2.649254,0.249372
1.269702,3.193908,0.360549
0.975556,0.074283,0.472063
1.445519,0.329615,0.552449
1.277261,1.150041,0.405132
1.074562,0.950426,0.415142
1.543552,1.841784,0.395020
1.421975,3.997298,0.437334
1.670338,4.172934,0.420560
1.660508,4.257211,0.396652
1.490992,0.581089,0.521703
1.427582,0.484227,0.536905
1.169694,0.294200,0.501863
1.645886,0.636008,0.566926
0.711506,0.112190,0.385616
0.744012,0.088734,0.432225
0.735521,0.157549,0.414820
0.676305,0.073747,0.407984
1.334225,0.372134,0.512079
1.393204,0.606138,0.497680
1.414744,0.757275,0.497189
0.805854,0.279216,0.418929
0.621634,0.239295,0.405546
0.917836,0.536784,0.429233
0.930254,0.423160,0.423022
0.503684,0.337024,0.346102
1.286749,1.118266,0.419818
0.701009,0.495755,0.386547
0.813922,0.340521,0.446631
1.287367,1.030717,0.423967
1.091425,0.951578,0.411882
1.288554,1.079476,0.443578
1.275441,1.140641,0.407848
0.544634,0.896174,0.302072
0.531568,0.938844,0.270982
0.726003,1.141676,0.326379
0.707285,1.170594,0.303180
0.716095,1.632340,0.256924
0.709418,1.628815,0.256686
0.913460,1.819571,0.296990
0.249720,1.404043,0.158421
0.068688,1.245992,0.141901
-0.488228,1.336272,-0.063489
-0.652032,1.362510,-0.016414
-0.748961,1.432094,-0.075511
0.290456,2.431153,0.199267
1.457536,1.087704,0.437537
0.039521,1.278557,0.122841
-0.890414,2.042008,-0.009868
0.869383,2.886036,0.261187
0.112398,3.057009,0.365814
-0.010766,3.487134,0.520631
0.769672,3.459937,0.406054
1.308988,2.003432,0.345928
1.044034,1.416687,0.346118
1.596656,1.789833,0.419825
2.486888,1.920086,0.561667
0.365785,2.494447,0.265867
0.955705,2.516073,0.226048
0.176448,2.460042,0.168415
-0.620226,3.863849,0.649533
1.314243,4.011528,0.447328
1.970251,15.159180,-0.712063
3.944958,26.264261,-1.526699
4.318250,30.940308,-2.048125
1.837086,3.355607,0.351276
-0.545154,3.467124,0.580373
0.220326,2.716203,0.242093
0.191128,2.231323,0.148938
1.908024,1.464999,0.501376
0.651419,3.387861,0.415919
1.119744,3.345747,0.386102
0.219748,2.253320,0.767244
0.079754,7.242617,0.698987
-0.549355,3.480030,0.595365
-2.438974,15.723779,-0.366024
2.880382,4.566100,0.530138
2.327411,4.316227,0.426438
2.950875,4.922637,0.597433
4.470609,30.047964,-2.023804
5.336390,41.874580,-3.378086
-0.551828,3.491869,0.589626
-0.078621,8.118830,0.620727
-0.063295,7.239391,0.687169
1.012431,3.692446,0.427232
0.357305,2.940685,0.295661
-0.247906,3.234982,0.487122
1.016848,4.802810,0.514316
3.389325,3.960758,0.694309
-0.003343,7.675563,0.665783
5.452654,15.249531,0.155455
1.209661,3.588721,0.390187
1.029586,1.223054,0.354385
-3.237076,86.084816,-6.197230
-0.189470,3.417743,0.535749
2.862600,4.484224,0.546268
-0.170708,2.770925,0.269849
0.122413,3.016394,0.375818
-0.184564,2.580580,0.210193
0.102238,3.061431,0.361227
0.083518,3.373031,0.478558
0.040244,29.807699,-1.289466
0.442126,8.439274,0.396373
0.851567,3.071008,0.351032
5.363080,39.275181,-3.094735
-0.559066,3.897306,0.652585
3.612002,4.317278,0.719086
-0.261421,4.232230,0.635824
1.053447,4.047110,0.453044
1.263106,3.212261,0.352900
0.864476,3.447448,0.368306
0.447648,3.686514,0.507161
1.420505,4.118999,0.407963
-0.023549,2.284378,0.128729
-0.911234,8.161078,0.215450
0.334487,2.544284,0.238990
-0.238950,4.183705,0.650807
0.083773,3.375673,0.482405
1.018559,3.681976,0.429785
-0.111233,5.062583,0.586438
3.604269,4.306080,0.719510
-0.638012,3.492284,0.589921
0.547230,2.656526,0.247913
2.002127,4.622094,0.392613
-0.067395,3.094329,0.427548
0.342971,2.955895,0.293129
-0.591232,3.723158,0.641987
1.368244,14.658244,-0.135322
2.953807,4.890928,0.602235
-0.561914,3.491762,0.579956
3.154367,4.502205,0.597998
1.248960,1.205425,0.394949
0.105775,3.060884,0.366551
2.947358,4.936272,0.597291
0.725671,3.592883,0.448620
-0.140297,2.720114,0.287067
1.983124,4.437245,0.436850
0.188002,2.225444,0.148713
0.072082,3.406655,0.467506
0.911998,3.359179,0.385661
1.020877,3.710680,0.422122
2.952472,4.868931,0.608549
3.750488,14.857770,-0.714293
-0.233655,3.490201,0.536613
9.376327,19.268318,0.610989
0.460074,21.693922,-0.592684
10.056974,18.427212,1.200984
1.639621,33.004459,-1.695219
1.443053,1.359937,0.408945
1.596754,1.783885,0.428399
1.179459,1.345680,0.387703
1.311023,2.010922,0.343596
0.610341,2.127649,0.230988
1.751710,2.799067,0.378959
0.968503,2.478619,0.251867
0.251951,2.661807,0.256762
-0.265605,3.046064,0.442319
0.315497,3.211940,0.372971
1.298831,1.330177,0.480167
1.967723,1.389543,0.487693
1.018263,1.299161,0.357537
1.486423,1.345296,0.423012
1.043623,1.401789,0.361932
2.116978,1.399749,0.490472
1.451422,1.338074,0.433107
1.147940,1.393145,0.317302
1.519726,1.669302,0.406054
2.230155,1.704108,0.576063
0.976672,1.554070,0.306964
1.042512,1.477283,0.365708
1.490679,1.621443,0.412196
2.070955,1.694397,0.490573
1.540059,1.787181,0.419261
1.456115,1.577660,0.405567
1.756348,1.506317,0.441944
1.042940,1.687980,0.278143
0.956210,1.557572,0.320687
1.004511,1.669746,0.281448
2.480618,1.907885,0.567001
1.420479,1.644027,0.417345
2.259351,1.761687,0.540936
0.959372,1.688728,0.294134
1.904420,1.714399,0.449873
1.860195,1.836375,0.447847
2.389067,1.896561,0.539509
1.865878,1.852308,0.440062
0.972819,1.687391,0.293284
1.412858,1.705306,0.374455
2.409641,1.968755,0.533881
1.868494,1.967546,0.429262
2.486139,1.916594,0.562592
1.694194,1.808135,0.440243
2.782815,2.084379,0.637341
1.862574,1.950630,0.430186
1.668337,2.017838,0.408192
1.500436,1.902974,0.394274
1.760658,1.943472,0.409192
2.488894,2.066874,0.581370
0.709967,1.827882,0.237818
2.620310,2.080028,0.601972
0.597415,1.953500,0.236012
1.099262,1.996430,0.313427
1.096659,1.996230,0.315584
2.482224,2.252977,0.572610
2.163556,2.246916,0.476045
0.917988,1.980055,0.283469
2.051156,2.200310,0.405007
0.784876,2.182716,0.246408
0.344129,2.545398,-0.050717
2.525203,2.340353,0.535514
2.529178,2.327679,0.540843
2.104583,2.194955,0.467756
2.493516,2.284431,0.555009
0.843885,2.114653,0.280100
1.194799,2.044132,0.311615
1.029739,2.125370,0.287261
0.990965,2.253759,0.210545
0.271524,2.262038,0.167648
2.194458,2.275671,0.524292
1.931595,2.417107,0.401071
1.018589,2.176066,0.258633
1.927873,2.332990,0.443271
2.219557,2.346729,0.490406
0.573338,2.330287,0.194420
0.325205,2.370883,0.224309
0.259416,2.400561,0.216285
2.383092,2.589836,0.509087
1.475761,2.470043,0.362402
0.281696,2.622120,0.201613
1.828311,2.505626,0.384615
0.325181,2.560112,0.226477
2.705616,2.606817,0.663803
2.811207,2.786410,0.601779
3.071330,2.967515,0.656859
0.435912,2.719002,0.235633
2.546363,2.996450,0.512753
1.555204,2.887661,0.354148
1.163911,2.971020,0.342353
-0.296293,3.086670,0.426700
1.990332,3.238608,0.367290
-0.135524,3.312084,0.408576
1.286561,3.191991,0.368274
1.842614,3.201222,0.399606
0.675699,3.359214,0.418900
0.338555,3.220676,0.369496
1.453918,1.571664,0.404083
1.539494,1.812649,0.402692
1.200561,1.824218,0.310753
0.642991,2.122171,0.238865
0.187993,2.227490,0.147549
0.154525,2.420338,0.187577
1.067085,3.234384,0.363140
1.061714,3.228751,0.365788
0.038478,2.798111,0.303715
0.316875,2.864339,0.285693
-0.010896,2.754097,0.287241
0.045211,2.802090,0.300825
0.860196,3.659293,0.436617
-0.155039,2.546529,0.227425
2.493602,1.505169,0.467664
2.359668,1.489374,0.565084
2.367816,1.496627,0.560018
2.110945,1.402987,0.499265
2.362130,1.483087,0.573080
2.375716,1.509183,0.556436
2.222896,1.503274,0.557586
2.355997,1.686612,0.554259
1.287583,1.360059,0.434918
1.921709,1.512718,0.466143
1.918440,1.790115,0.409956
2.281115,1.873045,0.544246
2.279230,1.895599,0.533771
2.131986,1.941437,0.492387
2.684728,2.215450,0.618264
0.632278,2.125806,0.234757
2.476459,2.831364,0.574515
0.175808,2.753620,0.236165
0.238125,2.692131,0.248522
0.185744,3.181630,0.318738
0.357229,2.962726,0.285935
-0.054594,2.849908,0.339445
-0.218006,2.817858,0.310320
1.521063,1.653363,0.416510
1.532877,1.802013,0.408779
1.687324,2.067281,0.398195
1.562525,2.864850,0.344610
1.122954,2.959473,0.319396
1.269361,1.332546,0.399356
1.521677,1.675767,0.403722
0.856891,1.444625,0.301064
1.013075,1.655496,0.296057
1.094623,2.017477,0.296097
0.369576,2.461975,0.233702
0.572884,2.625683,0.256395
1.278108,3.199551,0.363628
0.806020,2.713718,0.292040
0.550983,2.649254,0.249372
0.290483,2.412277,0.201020
1.269702,3.193908,0.360549
-0.019162,2.571670,0.222199
0.892314,1.881642,0.266609
1.923837,1.429252,0.477389
1.755939,1.507232,0.439506
1.919194,1.406729,0.488298
1.543552,1.841784,0.395020
1.234897,3.702383,0.410503
1.670338,4.172934,0.420560
0.716095,1.632340,0.256924
0.913460,1.819571,0.296990
1.838208,1.245745,0.482054
1.023150,1.279656,0.370047
1.723633,1.266001,0.490955
2.111506,1.395016,0.502788
1.943703,1.429951,0.470815
2.089416,1.671420,0.490281
1.609651,1.840253,0.392630
1.585788,1.817268,0.408563
2.282506,1.895908,0.531676
1.862678,1.928255,0.451071
2.127903,1.948645,0.488269
2.101323,2.187323,0.470378
2.093987,2.133618,0.492399
1.829356,2.592918,0.339737
0.200701,2.227274,0.154983
2.616697,3.370524,0.484606
2.590457,3.254704,0.515885
2.589614,3.214535,0.530899
2.600375,3.287400,0.505430
2.364120,1.270319,0.571479
2.274190,1.314936,0.547904
1.598107,1.294726,0.462704
1.581962,1.278936,0.443125
2.093219,1.294458,0.509543
1.754982,1.368813,0.454083
1.751591,1.470840,0.469319
1.190995,1.176142,0.421682
1.320212,1.216180,0.393722
0.849978,1.454303,0.294300
1.116922,1.357718,0.371013
2.329204,1.338292,0.551990
1.492462,1.329714,0.462384
1.262740,1.340259,0.391027
1.919546,1.501150,0.475007
1.751328,1.365083,0.456062
1.012554,1.309627,0.352736
0.830992,1.339367,0.316433
1.261241,1.427153,0.378819
2.358432,1.484470,0.569198
1.887577,1.554205,0.437067
1.521562,1.484796,0.421090
1.319617,1.551907,0.392188
2.238898,1.708555,0.532767
2.355098,1.677594,0.556587
0.848888,1.312660,0.338541
1.905555,1.703823,0.460638
1.320451,1.563754,0.381310
0.550797,1.598795,0.148903
0.705096,1.640019,0.251230
0.659784,1.447462,0.271097
1.533854,1.613931,0.449646
1.323499,1.617567,0.369811
1.860974,1.845269,0.438076
0.942353,1.579361,0.302300
0.710191,1.827941,0.239581
1.190498,1.776875,0.304356
2.280271,1.903489,0.530198
2.091071,1.677773,0.482509
1.203348,1.828503,0.307103
0.511523,1.895311,0.229413
1.218073,1.816952,0.315988
1.035450,1.719814,0.299085
1.909993,1.711132,0.457729
2.552887,2.104034,0.572542
0.883461,1.855866,0.276031
1.242055,1.700649,0.392612
0.543765,1.869879,0.254802
0.638142,2.107210,0.247221
0.890881,1.837139,0.287835
0.759450,2.090885,0.292537
2.684615,2.336595,0.592022
2.383745,2.586056,0.508383
0.471971,2.213232,0.218310
0.733816,2.147489,0.262576
0.274502,2.313719,0.174296
-0.020937,2.276776,0.130575
1.931681,2.389245,0.415329
0.153812,2.861873,0.060238
0.874343,2.480139,0.268220
2.805004,2.786179,0.603526
0.973583,2.487570,0.255537
0.289703,2.294136,0.183102
-0.057560,2.442807,0.126579
0.206413,2.722303,0.238781
-0.063159,2.783542,0.289886
-0.568441,2.993830,0.336370
3.421090,3.387816,0.685532
0.536320,2.685853,0.238272
1.287672,2.899461,0.327397
-0.518620,2.940399,0.360099
0.057430,2.768726,0.307495
0.230211,2.791852,0.295610
0.236026,2.783905,0.299189
1.295716,2.919051,0.319658
2.600969,3.238499,0.526251
0.112398,3.057009,0.365814
0.177150,3.156893,0.419140
-0.561811,3.495243,0.581243
-0.166877,3.382125,0.542340
2.547690,3.105039,0.561212
3.115663,3.670945,0.609618
-0.862292,3.609626,0.629388
1.121315,3.082425,0.374512
0.769672,3.459937,0.406054
-0.862657,3.605145,0.628570
1.750601,1.503195,0.443066
2.364853,1.490385,0.565998
2.384917,1.934497,0.552825
2.632332,2.098689,0.588803
2.396941,1.946535,0.546868
3.090244,2.810378,0.699993
2.543211,2.945308,0.542563
2.585024,3.071013,0.500746
2.733271,3.158213,0.571423
2.081844,3.891716,0.399914
1.062981,4.040059,0.453901
2.029178,1.299183,0.500158
1.745519,1.356411,0.458751
2.095579,1.384209,0.494679
1.449101,1.608909,0.379958
0.810586,1.482921,0.295014
2.238585,1.522521,0.546524
2.371150,1.495943,0.565181
2.514621,1.710586,0.575795
1.922595,1.506264,0.469753
1.564865,1.659995,0.410645
1.014756,1.649964,0.299630
1.614534,1.852636,0.384419
0.730570,1.609123,0.273130
1.540099,1.778095,0.424054
0.722463,1.623226,0.263085
1.308988,2.003432,0.345928
2.801111,2.162635,0.658336
0.922915,1.964411,0.292259
2.132890,1.928378,0.499571
1.107257,1.961378,0.325863
0.501215,1.930506,0.215371
2.801357,2.153315,0.657865
0.161013,2.271143,0.126252
1.823599,2.479945,0.394167
0.975194,2.417421,0.269328
1.605913,2.809709,0.346194
0.578211,2.636669,0.251535
1.307245,2.893591,0.328788
-0.068354,2.868281,0.331918
-0.320544,2.764936,0.128832
-0.104922,3.154127,0.400257
-0.296274,3.089836,0.428063
0.305200,3.186963,0.378581
0.885988,3.334711,0.401422
0.709750,3.249575,0.351411
-0.762560,3.286167,0.539230
1.157427,3.222692,0.383090
2.228012,1.536737,0.534643
2.508310,1.703789,0.579898
2.106714,2.200068,0.464234
2.614867,2.069508,0.603632
2.769272,2.240396,0.649488
0.846789,3.103552,0.338951
1.057503,3.301186,0.341285
0.642188,3.448208,0.394470
0.715742,3.638561,0.443584
1.065437,3.955743,0.476469
6.980951,0.795337,1.614968
7.012992,-1.185709,1.842646
7.190756,-0.157235,1.726815
6.472091,0.687157,1.640905
6.596225,0.419395,1.638147
7.212861,0.033767,1.685521
17.807856,6.899066,5.452285
85.492752,8.451942,22.330814
22.616768,6.965302,6.801126
8.560925,0.246077,2.002603
8.368122,-0.067299,2.053250
8.682902,1.946252,1.847162
8.781883,3.048585,1.840067
7.844338,1.795757,1.678893
8.278909,0.457407,1.914569
17.325752,5.438492,3.804352
7.688457,0.004309,1.804779
7.293467,-0.008785,1.749848
7.660977,-1.852190,2.102791
28.983303,4.771666,6.611797
14.419023,-5.173061,5.160248
7.911235,-0.349908,1.909115
42.068661,-18.443867,16.120586
17.761629,6.537064,5.238979
7.469280,1.291916,1.669847
114.654510,-20.581327,37.499260
7.404463,1.559901,1.606538
69.029938,-31.347900,26.226524
16.811787,5.253119,3.735584
21.232096,1.909139,4.768343
7.332145,-0.018578,1.736667
7.481832,-0.251565,1.757723
7.752066,-0.234965,1.858546
15.065748,4.820889,3.157224
151.994263,27.638950,30.196917
8.721639,0.706220,1.992908
9.126918,1.696096,1.938888
15.534872,-2.440916,3.579364
101.600464,-45.923080,33.344810
38.336308,0.593303,12.061802
20.409224,3.862987,4.066473
8.285285,-1.760463,2.206965
8.590614,0.697176,1.995749
8.505348,0.631628,1.927538
58.924118,-1.902880,19.216852
7.799108,1.777996,1.687951
7.944768,-0.544392,1.960177
86.480072,17.225353,21.323446
28.973671,-2.911414,6.311622
8.007221,-0.768447,2.002675
8.377369,0.464935,1.910262
7.596739,-1.094845,1.964638
85.874504,13.148648,21.636702
8.581217,-2.944042,2.600972
23.155861,1.083801,4.667616
18.651119,-1.727251,5.198745
12.643476,-0.123201,2.735829
8.813198,1.182809,1.914533
35.759281,3.936355,8.601005
7.715973,1.438470,1.734274
8.428026,0.594166,1.914850
7.483895,-0.230974,1.773133
13.390282,5.757648,3.174425
8.300373,-2.768273,2.430433
7.357804,1.719579,1.586523
7.378748,1.548819,1.612015
8.674692,-0.596956,2.220566
30.357271,-14.559460,10.032996
7.914587,-0.535045,1.957482
22.207001,-6.250592,7.955886
26.612709,9.966201,7.845871
8.964733,-0.344480,2.302955
140.366257,-28.025553,45.781826
8.695050,2.227454,1.846350
8.855848,3.090688,1.833316
32.174133,-0.299717,7.061414
8.664551,-1.534675,2.295047
59.271805,9.222681,15.274940
16.837954,-1.621703,4.001515
21.374521,5.868475,4.245623
7.606470,-1.805568,2.102990
23.543499,-0.815351,4.648130
7.466900,0.151611,1.746302
8.154165,-1.917679,2.225317
26.326889,-2.599169,6.769740
38.171604,0.805779,10.116450
8.191530,-0.189518,2.004016
15.111869,5.959135,3.262472
9.544909,0.719770,2.164362
22.230984,3.276577,5.188898
7.549960,-1.788304,2.099408
7.575300,-0.133728,1.790324
8.460602,-1.870218,2.305267
8.362344,-1.741095,2.270528
8.374290,0.938867,1.877152
8.781613,-1.010830,2.223750
11.463550,-2.456601,2.877389
33.057339,-3.155041,9.633974
15.796413,-4.700207,3.904617
16.926104,4.822651,3.494618
31.932024,4.839986,6.775014
26.095190,-1.505910,6.022754
14.085590,2.803098,2.944790
7.587419,2.439845,1.629367
9.258201,1.721606,1.937404
11.017407,-2.872987,3.146627
9.297893,-1.264431,2.564245
7.465656,-0.858623,1.844505
8.629870,0.150346,2.052553
12.214356,-2.173238,3.215146
14.597930,5.663842,3.231481
163.194199,-24.611927,39.144714
10.719307,-3.507123,3.156994
25.025421,5.780769,5.056748
22.137180,-0.654694,4.444981
24.350069,-0.366334,7.234775
12.735052,-4.723061,3.909080
77.874336,-27.044882,25.703783
33.552616,-4.777929,9.620049
7.788072,2.759113,1.668835
7.522272,-0.649216,1.828572
33.346581,-4.988019,10.603551
11.981512,-3.675388,3.258063
55.958008,-6.059577,18.348148
7.973115,-0.759630,2.003326
7.403915,-0.624750,1.828717
8.753048,-0.998979,2.221391
8.631121,1.142676,1.918471
7.255872,-0.164468,1.723082
7.478000,-1.846041,2.057492
7.889541,-0.176687,1.836333
7.514551,2.555157,1.530822
306.270966,-59.208794,79.766998
8.294617,-2.976794,2.559944
7.893818,0.409405,1.835851
7.902154,0.168137,1.848148
8.597405,-1.584010,2.252571
8.681240,1.954192,1.847136
7.721204,-0.151221,1.859310
8.632178,1.385231,1.874412
8.454268,1.326299,1.877817
12.111733,5.381383,2.782287
8.226533,-1.739239,2.209407
8.321939,-1.783529,2.221344
10.619458,-3.247534,3.043853
8.015611,-2.582522,2.346070
7.909074,-1.455038,2.027837
19.544106,4.304800,3.687765
40.929539,25.474043,8.418486
110.058891,17.103714,27.528374
60.867107,17.157814,12.641765
61.758656,-27.149712,20.891941
8.128708,-2.014542,2.259795
6.405195,1.626209,1.459886
6.742805,-1.295085,1.805496
6.814198,-1.843405,1.949141
7.087083,-0.199092,1.718728
7.142436,-0.199668,1.717436
7.279163,-0.594095,1.836794
7.167492,1.462089,1.644022
7.714759,-0.865146,1.862852
6.362092,1.705983,1.457689
6.099543,-0.943115,1.741297
6.568228,1.292614,1.524003
6.512002,1.457284,1.482620
6.388826,-1.583546,1.853803
6.256301,1.171980,1.581867
6.280679,-1.487654,1.853865
6.661839,0.396837,1.658900
6.629983,-0.892577,1.741358
6.732344,-0.233066,1.669166
6.778715,-1.314427,1.800899
6.935814,0.835118,1.625872
7.377942,1.293027,1.672458
7.307952,-0.168518,1.720003
7.177560,-1.726017,1.933808
6.314835,-0.838182,1.707090
7.041205,1.284078,1.597225
7.556910,1.784077,1.633135
6.638371,1.255496,1.529996
7.039157,-1.869649,1.991683
6.354664,1.595337,1.469255
6.536997,0.692209,1.633295
7.291128,2.315762,1.499036
7.235250,-0.424769,1.740523
8.658216,1.136835,1.916689
8.583371,0.474669,1.985126
6.683468,-0.155120,1.647827
6.731809,-0.156314,1.639165
6.699526,0.769994,1.656558
6.680139,-0.159817,1.662242
7.178907,-1.308131,1.889158
7.209817,0.616518,1.701177
6.173506,1.195309,1.519102
7.106934,-1.666214,1.902954
7.063167,-1.876909,1.986790
7.116414,1.822186,1.589550
7.146033,-0.705770,1.769996
7.216815,0.969369,1.683797
7.351969,-1.045712,1.896648
7.715995,0.921352,1.741600
7.520679,1.961432,1.582516
6.543129,0.597796,1.644395
6.633659,-0.706892,1.711427
7.572136,-1.243249,1.868877
7.014355,1.795596,1.582741
7.463537,0.154157,1.741892
7.334139,1.203096,1.776462
7.398623,-1.824240,2.043906
7.596697,0.011443,1.800795
6.128734,0.627684,1.608114
6.589372,1.885307,1.444520
6.580731,-0.749882,1.713708
6.754680,-1.256624,1.824734
7.185538,-2.155780,2.095841
7.345913,-0.003548,1.741240
8.094827,-1.275665,2.077089
6.500296,-1.584687,1.843322
6.619502,0.420377,1.634269
7.090600,-1.648427,1.895766
6.819584,0.761297,1.649881
7.026520,-1.620324,1.899508
6.687528,-0.076355,1.642232
7.185338,0.130874,1.687804
7.091549,-1.894751,1.987554
7.356263,1.916929,1.573957
7.343104,-1.186607,1.870271
7.382089,1.547676,1.619220
7.616217,0.004186,1.803985
6.492461,0.693718,1.637519
6.980951,0.795337,1.614968
6.860295,0.321886,1.668714
7.012992,-1.185709,1.842646
7.190756,-0.157235,1.726815
6.397658,-0.414622,1.663504
6.472091,0.687157,1.640905
6.596225,0.419395,1.638147
7.212861,0.033767,1.685521
22.048431,6.709372,6.626245
17.807856,6.899066,5.452285
12.597319,5.848464,3.437454
85.492752,8.451942,22.330814
22.616768,6.965302,6.801126
8.886544,-1.140257,2.318638
8.368122,-0.067299,2.053250
8.682902,1.946252,1.847162
8.342979,-2.036156,2.261827
7.844338,1.795757,1.678893
8.278909,0.457407,1.914569
7.917469,2.497493,1.696812
8.185013,3.118899,1.681106
9.013620,-1.495932,2.400983
17.325752,5.438492,3.804352
23.891668,-5.350623,6.367311
31.386147,-7.565152,9.013894
7.293467,-0.008785,1.749848
7.660977,-1.852190,2.102791
21.192369,7.716741,6.492112
13.600008,6.519889,3.635914
28.983303,4.771666,6.611797
14.419023,-5.173061,5.160248
7.911235,-0.349908,1.909115
8.872216,-1.452833,2.343598
42.068661,-18.443867,16.120586
17.761629,6.537064,5.238979
7.886522,-0.946497,1.999842
19.314987,2.709874,2.866308
13.588267,-3.824468,3.511446
17.406059,9.378308,4.403369
27.884796,11.215442,8.064542
114.654510,-20.581327,37.499260
27.166714,13.296836,6.431509
7.365379,0.007261,1.741469
26.598566,1.667036,3.450246
69.029938,-31.347900,26.226524
16.811787,5.253119,3.735584
8.980588,-1.620251,2.407079
7.332145,-0.018578,1.736667
7.578595,0.845357,1.747655
15.065748,4.820889,3.157224
21.511049,5.005136,4.633403
151.994263,27.638950,30.196917
7.938803,1.824656,1.669787
8.647428,-1.179114,2.245571
8.450569,0.715816,1.948926
9.126918,1.696096,1.938888
18.146778,0.822038,3.328382
15.534872,-2.440916,3.579364
22.427889,9.479904,4.165184
101.600464,-45.923080,33.344810
58.722294,0.785130,14.881483
38.336308,0.593303,12.061802
16.973255,-3.737112,3.535758
8.590614,0.697176,1.995749
7.186585,-0.070429,1.724095
8.505348,0.631628,1.927538
58.924118,-1.902880,19.216852
12.573518,1.192714,2.661020
82.901756,-2.893179,26.570326
14.382416,4.097245,2.970996
86.480072,17.225353,21.323446
50.033710,-5.450377,16.555765
64.245544,-17.956165,15.317829
7.461508,-1.360855,2.111318
8.007221,-0.768447,2.002675
8.704230,-0.714072,1.994618
26.418415,-10.141325,6.715662
8.377369,0.464935,1.910262
85.874504,13.148648,21.636702
30.751493,-7.128408,7.784167
24.314726,7.297837,4.349984
32.871796,-6.411252,7.802473
8.437142,-1.855651,2.305176
22.631433,2.015231,3.694089
23.379883,-8.066218,6.355094
8.581217,-2.944042,2.600972
42.361935,-3.766276,12.111629
40.382236,4.399593,9.655550
9.019266,-0.775939,2.255972
12.643476,-0.123201,2.735829
8.813198,1.182809,1.914533
8.661683,-0.368275,2.142441
17.333908,-1.346550,4.133839
19.636015,-4.112941,4.733502
18.342262,8.471789,3.797572
25.605352,6.645113,5.581301
31.019062,15.097771,7.264874
24.865690,4.815826,4.167428
22.984716,-3.349962,4.533309
8.459696,0.328727,1.955799
8.428026,0.594166,1.914850
7.768163,0.070469,1.808521
7.483895,-0.230974,1.773133
29.616131,2.439928,5.574065
7.357804,1.719579,1.586523
7.378748,1.548819,1.612015
8.465521,0.949996,1.895770
91.195671,-41.903786,34.596153
8.037194,2.545712,1.692420
9.260712,-0.986079,2.360491
22.207001,-6.250592,7.955886
8.961659,1.659080,1.891206
41.842644,-4.590735,12.080206
32.174133,-0.299717,7.061414
7.606470,-1.805568,2.102990
7.679987,-2.247565,2.326644
7.466900,0.151611,1.746302
8.154165,-1.917679,2.225317
22.642668,-6.392849,4.208457
19.936964,-9.157753,4.812355
8.191530,-0.189518,2.004016
8.139627,-1.701221,2.205581
31.775127,-7.385030,8.017120
22.230984,3.276577,5.188898
7.549960,-1.788304,2.099408
7.509645,2.561041,1.532038
36.736519,-3.988934,6.180399
7.575300,-0.133728,1.790324
7.865222,0.407741,1.833369
8.460602,-1.870218,2.305267
8.374290,0.938867,1.877152
26.833618,-5.904100,4.744946
17.296600,-7.866363,5.026941
15.796413,-4.700207,3.904617
31.690596,-12.445293,6.188715
22.669254,-7.311874,5.055888
16.926104,4.822651,3.494618
31.932024,4.839986,6.775014
26.095190,-1.505910,6.022754
24.770451,7.768718,3.973334
9.258201,1.721606,1.937404
8.317131,-0.969316,2.093062
7.465656,-0.858623,1.844505
8.629870,0.150346,2.052553
28.520729,9.168048,6.220649
12.214356,-2.173238,3.215146
8.562003,-2.605408,2.543606
8.699060,-0.731268,2.238269
9.176348,-1.382429,2.404229
14.597930,5.663842,3.231481
8.225378,-2.535460,2.381752
163.194199,-24.611927,39.144714
10.719307,-3.507123,3.156994
14.493717,6.963007,2.415455
12.735052,-4.723061,3.909080
20.731142,4.194029,3.057860
28.307110,9.110141,6.165151
8.344038,-0.899223,2.158273
33.552616,-4.777929,9.620049
18.339134,0.936965,4.066891
33.346581,-4.988019,10.603551
11.981512,-3.675388,3.258063
40.266239,0.501983,10.562442
55.958008,-6.059577,18.348148
7.973115,-0.759630,2.003326
7.381829,1.724660,1.585037
7.403915,-0.624750,1.828717
8.493578,-2.895428,2.584140
8.753048,-0.998979,2.221391
7.478000,-1.846041,2.057492
77.757523,-35.679539,29.388138
36.053318,3.288759,7.714769
7.889541,-0.176687,1.836333
7.514551,2.555157,1.530822
276.983185,-82.857216,90.384499
7.733407,-1.132823,2.100384
8.294617,-2.976794,2.559944
8.422633,0.149366,2.041586
7.893818,0.409405,1.835851
8.597405,-1.584010,2.252571
8.681240,1.954192,1.847136
7.721204,-0.151221,1.859310
19.059658,7.496279,5.621477
9.566636,2.226843,1.990880
9.351646,1.750020,1.928357
69.243332,-12.246924,23.076059
17.367559,6.385036,4.154465
7.886933,-2.072177,2.224727
12.111733,5.381383,2.782287
30.865913,2.830778,7.914688
56.471367,33.860649,10.984014
8.321939,-1.783529,2.221344
21.642570,1.249342,3.978965
8.015611,-2.582522,2.346070
9.367444,-0.226152,2.326477
19.544106,4.304800,3.687765
20.616802,4.138754,3.023237
110.058891,17.103714,27.528374
61.758656,-27.149712,20.891941
31.441772,10.794207,5.802141
7.414001,2.393397,1.594422
7.307952,-0.168518,1.720003
6.314835,-0.838182,1.707090
