x,y,z
0.777553,3.225962,-0.122234
0.838458,3.217073,-0.135111
0.877645,3.213772,-0.145405
1.218016,3.203101,-0.137208
1.662654,3.220248,-0.141135
3.221822,3.240125,-0.148012
3.683403,3.228431,-0.119286
0.552589,3.260460,-0.136968
1.319472,3.286092,-0.110827
1.358244,3.276050,-0.121469
1.416172,3.260260,-0.136699
1.850121,3.250136,-0.121812
2.467915,3.296173,-0.104346
2.966506,3.262681,-0.110463
3.175396,3.258731,-0.110026
3.212398,3.276051,-0.125826
3.862000,3.287914,-0.132396
-1.373427,3.319739,-0.108529
-0.103337,3.328230,-0.101674
0.335573,3.317119,-0.101980
0.380012,3.310345,-0.124766
0.412308,3.331802,-0.130963
0.477117,3.328158,-0.142168
0.571037,3.348198,-0.110378
0.740878,3.300174,-0.106571
1.245185,3.310032,-0.121230
1.279234,3.300715,-0.103137
2.710168,3.340816,-0.130684
2.938472,3.307573,-0.117522
3.185231,3.319859,-0.132115
3.436802,3.317764,-0.134598
3.494260,3.325891,-0.139200
3.538528,3.329792,-0.121887
3.734759,3.317130,-0.132680
3.825369,3.336983,-0.127204
3.870107,3.326972,-0.113682
0.396916,3.395989,-0.113376
0.745103,3.371878,-0.104030
0.777025,3.389674,-0.129511
0.820730,3.378953,-0.135729
0.862052,3.373392,-0.145257
1.082311,3.385770,-0.131629
1.893998,3.390438,-0.120026
2.638596,3.380862,-0.110911
2.673583,3.356272,-0.117914
3.155940,3.359690,-0.135358
3.616939,3.375209,-0.131163
3.658388,3.374072,-0.109636
3.717821,3.393935,-0.101122
1.273597,3.410612,-0.100779
1.982103,3.416819,-0.123444
2.139814,3.436529,-0.101511
2.751869,3.444680,-0.145711
0.339871,3.483472,-0.103843
0.420044,3.496440,-0.132268
0.465243,3.492065,-0.139159
0.914204,3.463207,-0.141849
1.108504,3.487706,-0.110557
1.276769,3.498237,-0.123295
1.317836,3.486814,-0.134423
1.357666,3.479753,-0.148214
1.942430,3.465029,-0.130516
2.102250,3.479807,-0.105137
2.337764,3.482448,-0.118333
2.374108,3.452832,-0.123093
2.577955,3.498489,-0.138837
2.610667,3.450938,-0.132324
0.203337,3.508125,-0.139190
0.374259,3.501246,-0.125461
0.762935,3.549025,-0.118852
1.190132,3.534400,-0.108817
1.233129,3.518329,-0.117442
1.742799,3.515264,-0.142586
1.861613,3.544870,-0.132695
1.919714,3.507941,-0.120118
2.064023,3.516034,-0.103960
3.516817,3.503750,-0.106646
0.672024,3.571103,-0.103985
0.719085,3.556650,-0.109400
0.798767,3.561639,-0.140988
0.937309,3.576130,-0.123648
1.144450,3.558268,-0.104752
1.821037,3.574817,-0.127041
2.023911,3.587827,-0.123652
2.265917,3.591695,-0.138052
2.303141,3.550856,-0.136945
2.819526,3.571297,-0.139440
4.065096,3.596464,-0.137176
1.738751,3.630699,-0.112345
1.781863,3.625204,-0.126911
1.983460,3.634361,-0.127449
2.228481,3.649309,-0.148663
0.331908,3.687321,-0.120791
0.384269,3.671653,-0.121932
0.416159,3.699049,-0.149280
0.757649,3.683882,-0.142649
0.961135,3.694248,-0.105081
1.280595,3.689791,-0.129210
1.323692,3.676064,-0.140124
1.942323,3.677148,-0.128476
2.879827,3.665778,-0.118369
4.199155,3.656181,-0.117359
0.181326,3.714060,-0.103403
0.780046,3.747068,-0.137994
1.188870,3.734843,-0.117043
1.235350,3.710912,-0.122457
1.898432,3.747055,-0.144593
3.872225,3.740070,-0.135449
0.636156,3.788292,-0.116894
0.688840,3.763708,-0.117844
0.733671,3.757850,-0.129493
0.783842,3.760650,-0.108100
1.089829,3.797714,-0.113765
1.138180,3.771921,-0.118883
1.825956,3.763929,-0.115187
1.856870,3.771309,-0.133818
3.834422,3.795098,-0.113155
1.041886,3.820020,-0.106300
1.793676,3.808494,-0.117582
2.962484,3.834310,-0.122369
3.949552,3.807379,-0.110746
1.728415,3.856206,-0.106547
3.432498,3.898135,-0.143207
3.525904,3.880818,-0.101016
1.871498,3.911047,-0.105569
2.527366,3.918143,-0.130702
1.897915,3.962292,-0.127916
3.517575,3.972749,-0.113233
3.590359,3.987722,-0.149498
1.127307,4.024250,-0.142754
1.807702,4.046424,-0.121071
1.853251,4.003745,-0.124434
2.586134,4.033194,-0.109316
3.657883,4.031290,-0.120142
3.783357,4.007820,-0.103910
0.975775,4.098023,-0.118184
1.026614,4.074383,-0.127258
1.077055,4.050081,-0.135606
1.922469,4.099795,-0.106797
3.063075,4.056566,-0.141693
3.250865,4.082545,-0.102008
3.602189,4.064644,-0.115556
3.780370,4.078339,-0.146975
0.920771,4.133214,-0.114712
1.759637,4.105742,-0.125717
3.433102,4.132303,-0.149517
3.776204,4.105159,-0.144115
0.810528,4.186307,-0.123739
1.711999,4.150774,-0.122336
3.141677,4.195709,-0.127691
3.866016,4.186808,-0.125845
1.613003,4.248741,-0.117702
1.661905,4.208367,-0.124644
2.657885,4.202068,-0.103433
3.450014,4.231374,-0.119014
3.502129,4.214062,-0.116680
4.297937,4.215585,-0.102123
1.564812,4.279095,-0.105368
3.419329,4.297463,-0.119367
3.732053,4.276442,-0.144314
1.981109,4.345195,-0.122284
3.221303,4.332351,-0.109869
3.375622,4.323228,-0.100032
3.973368,4.318032,-0.117364
0.909912,4.383851,-0.116114
0.963737,4.358432,-0.126697
3.125479,4.359805,-0.111449
0.851637,4.421848,-0.111117
3.093458,4.439490,-0.116477
3.355392,4.431938,-0.118824
0.784592,4.484574,-0.117199
0.821855,4.458573,-0.143538
0.715937,4.547439,-0.122446
1.640399,4.546656,-0.138746
1.804836,4.512721,-0.147844
2.035186,4.519132,-0.110309
3.056700,4.503111,-0.113244
0.651603,4.592999,-0.118832
1.046147,4.561213,-0.128714
1.589631,4.579106,-0.124932
2.757873,4.584582,-0.109281
1.537562,4.616590,-0.112941
1.481870,4.672931,-0.108749
1.854864,4.688742,-0.134221
2.837810,4.671974,-0.121747
1.424679,4.731437,-0.104716
2.411403,4.791224,-0.122567
2.634851,4.819642,-0.110451
4.450860,4.824085,-0.144355
4.612341,4.876709,-0.107434
4.314438,4.951840,-0.131727
1.502603,5.034086,-0.132803
1.446763,5.067569,-0.115032
3.928472,5.105710,-0.107035
3.912220,5.238666,-0.115142
4.175040,5.221724,-0.118681
2.163705,5.291622,-0.148227
3.388876,5.261006,-0.109551
4.481218,5.340179,-0.117784
2.109002,5.364084,-0.138817
4.178334,5.367020,-0.118425
2.053416,5.422242,-0.123136
1.997552,5.462285,-0.100107
4.483005,5.505199,-0.106369
4.515450,5.538651,-0.132365
4.188141,5.707399,-0.127865
-1.531918,-6.986099,-0.085287
-1.667243,-6.330641,-0.057690
-1.651270,-6.236947,-0.095197
-2.482251,-6.069351,-0.060761
-2.343904,-5.844498,-0.051014
0.436944,-5.659501,-0.064805
-1.900213,-5.588679,-0.080714
-0.829103,-5.469547,-0.052384
0.148822,-5.487463,-0.067998
-0.346889,-5.414024,-0.061148
1.447691,-5.353081,-0.055757
1.502232,-5.360013,-0.053579
1.556956,-5.365195,-0.050417
-2.254705,-5.301941,-0.068293
-1.047719,-5.306357,-0.060405
-0.929378,-5.236433,-0.056109
-0.758931,-5.222850,-0.051866
-0.022917,-5.231434,-0.061139
-2.205672,-5.197258,-0.092555
-0.930354,-5.180371,-0.088170
-1.644328,-5.109930,-0.066944
0.220814,-5.122602,-0.094288
-2.076704,-5.011396,-0.074090
-1.605264,-5.011853,-0.084603
-0.135349,-5.037658,-0.087374
-0.069789,-5.028584,-0.078771
-0.720870,-4.972298,-0.064807
-0.449687,-4.965262,-0.067343
0.350543,-4.981162,-0.056153
0.605118,-4.982189,-0.085166
-2.020920,-4.904255,-0.090453
-1.563087,-4.911773,-0.098918
-1.476757,-4.903565,-0.077080
0.691168,-4.919919,-0.074807
1.095660,-4.945347,-0.095738
-2.834396,-4.884993,-0.055750
-1.102240,-4.899888,-0.089223
-0.048089,-4.855129,-0.092143
1.168427,-4.897743,-0.088297
1.239670,-4.850518,-0.080593
-2.805945,-4.811200,-0.095933
-2.529598,-4.808390,-0.057269
-0.377387,-4.805579,-0.069159
-0.210299,-4.848414,-0.097564
0.046824,-4.804410,-0.056479
0.783793,-4.833459,-0.053400
-1.703983,-4.752545,-0.050438
-0.932123,-4.799983,-0.084647
-0.106329,-4.795842,-0.053478
-0.087277,-4.752650,-0.059197
0.175078,-4.789054,-0.073399
1.315540,-4.777299,-0.061061
-2.491016,-4.726338,-0.089347
-0.262892,-4.731772,-0.060318
0.462622,-4.722028,-0.080802
0.681679,-4.709751,-0.072886
1.383368,-4.731433,-0.053058
-1.690117,-4.691033,-0.084043
-0.779983,-4.697019,-0.064943
-0.153824,-4.662161,-0.052351
-0.075952,-4.675056,-0.079304
-2.204824,-4.649408,-0.083504
-0.578798,-4.645817,-0.093030
-0.456183,-4.626268,-0.053685
-0.200289,-4.641723,-0.082127
-0.115025,-4.612997,-0.053973
0.013770,-4.634420,-0.071114
0.089404,-4.608723,-0.051115
0.257043,-4.613586,-0.077786
0.701589,-4.619462,-0.089081
-1.476796,-4.568252,-0.054848
-1.190420,-4.551006,-0.066150
-0.451898,-4.563544,-0.078104
-0.169953,-4.566547,-0.083099
0.324574,-4.591927,-0.061361
0.772796,-4.574566,-0.061105
0.909138,-4.565799,-0.081309
-2.676030,-4.510443,-0.050943
0.974370,-4.532558,-0.061078
-2.900379,-4.459395,-0.070294
-1.359575,-4.458881,-0.052359
-1.181520,-4.495202,-0.094495
-0.859491,-4.466950,-0.079362
-0.338411,-4.496068,-0.068998
-0.269845,-4.466527,-0.088631
-0.158665,-4.488107,-0.080429
-0.083539,-4.480954,-0.093468
-0.017951,-4.470947,-0.084100
0.213583,-4.451354,-0.056251
0.549999,-4.477242,-0.087411
0.686627,-4.458204,-0.074589
0.793514,-4.476184,-0.085317
-3.149323,-4.414227,-0.095282
-2.645931,-4.441463,-0.089479
-0.175394,-4.433036,-0.052921
-0.132238,-4.420344,-0.061887
0.166728,-4.443424,-0.096940
0.620395,-4.442202,-0.058834
0.870273,-4.423100,-0.070245
1.476159,-4.441614,-0.055098
-1.309300,-4.360866,-0.057305
-0.711467,-4.371474,-0.057513
-0.151899,-4.364804,-0.092666
0.632201,-4.364104,-0.075254
0.938951,-4.388521,-0.063693
1.006351,-4.354052,-0.056885
-2.293991,-4.332656,-0.053852
-1.772164,-4.330457,-0.071906
-0.511640,-4.319014,-0.079635
0.816329,-4.327559,-0.088853
0.980008,-4.340261,-0.083027
1.045992,-4.306534,-0.074050
-2.775408,-4.252330,-0.060070
-2.270515,-4.270854,-0.090542
-1.036368,-4.276845,-0.086584
-0.685134,-4.270741,-0.050251
-0.511091,-4.277613,-0.084313
-0.365258,-4.256736,-0.054728
-0.325840,-4.285771,-0.084003
-0.136093,-4.282931,-0.078566
-0.060471,-4.266659,-0.056538
0.059869,-4.265414,-0.064760
0.468594,-4.296545,-0.093656
0.663554,-4.250718,-0.090874
0.888358,-4.277422,-0.056845
1.104251,-4.294561,-0.075609
1.168121,-4.260964,-0.066200
-3.022027,-4.206675,-0.091161
-2.473251,-4.200642,-0.051047
-1.723743,-4.243604,-0.086236
-0.382605,-4.234674,-0.058877
-0.173096,-4.213749,-0.051042
0.114514,-4.233269,-0.077916
0.264306,-4.242030,-0.082255
0.437135,-4.236479,-0.085332
1.230749,-4.227686,-0.056690
-3.277191,-4.199679,-0.064594
-2.731349,-4.177913,-0.094236
-1.962854,-4.179505,-0.057883
-1.478965,-4.168430,-0.064353
-0.654989,-4.187622,-0.051195
-0.458990,-4.188677,-0.056766
-0.355382,-4.170961,-0.070682
-0.119034,-4.176366,-0.075961
-3.478319,-4.103344,-0.068775
-3.023420,-4.108598,-0.090925
-2.395122,-4.101433,-0.065804
-1.916263,-4.100249,-0.078097
-0.825566,-4.100971,-0.054542
-0.626476,-4.108207,-0.052518
-0.580486,-4.116955,-0.093324
-0.341795,-4.105048,-0.074394
-0.217838,-4.127425,-0.084517
-0.161790,-4.145873,-0.050463
-0.124126,-4.109081,-0.095171
-3.319448,-4.077486,-0.071656
-3.251053,-4.092437,-0.051239
-1.445413,-4.096345,-0.082486
-0.552717,-4.068673,-0.071637
-0.486833,-4.091296,-0.075419
-0.406401,-4.081102,-0.055478
-0.123684,-4.095039,-0.050085
0.699086,-4.058232,-0.066832
0.864855,-4.095736,-0.077947
0.965882,-4.066564,-0.096481
-3.496262,-4.028658,-0.067022
-3.168692,-4.023870,-0.062974
-3.035741,-4.048106,-0.092910
-2.920457,-4.007157,-0.093493
-2.700197,-4.046629,-0.081702
-2.329629,-4.013018,-0.084471
-1.871772,-4.023888,-0.098144
-0.798518,-4.028978,-0.062343
-0.608872,-4.023992,-0.075173
-0.420193,-4.024799,-0.071637
-0.327916,-4.039933,-0.077203
-0.160880,-4.001979,-0.085140
-0.102265,-4.024636,-0.076377
0.006572,-4.006994,-0.061161
0.156370,-4.001884,-0.064679
0.334094,-4.006043,-0.079455
0.361338,-4.047645,-0.076027
0.484256,-4.036917,-0.085202
0.634607,-4.035520,-0.062343
0.691621,-4.022245,-0.055423
1.030539,-4.026702,-0.074582
1.087498,-4.006725,-0.063611
1.138969,-4.002209,-0.061117
1.162781,-4.038391,-0.061293
-3.763835,-3.965569,-0.086241
-3.526478,-3.992849,-0.066470
-3.412410,-3.974727,-0.075861
-3.194645,-3.986203,-0.056716
-2.691135,-3.960151,-0.076119
-0.950104,-3.999163,-0.098982
-0.775319,-3.962651,-0.072374
-0.637172,-3.967676,-0.071076
-0.574158,-3.970842,-0.067347
-0.468149,-3.953945,-0.090085
-0.352730,-3.985390,-0.087907
-0.275045,-3.973472,-0.060688
-0.162123,-3.957723,-0.097956
0.033936,-3.953725,-0.088258
0.078322,-3.960657,-0.076993
0.371988,-3.965111,-0.091807
-3.784636,-3.929627,-0.076048
-3.645763,-3.906821,-0.080567
-3.407879,-3.919993,-0.060321
-2.902343,-3.927796,-0.067228
-2.574713,-3.914608,-0.072888
-0.767573,-3.915045,-0.094437
-0.628194,-3.929680,-0.094801
-0.593899,-3.944704,-0.099079
-0.529367,-3.912613,-0.062615
-0.384450,-3.939924,-0.070107
-0.255118,-3.935155,-0.076252
0.455500,-3.914190,-0.051997
0.617151,-3.939929,-0.097431
-3.924697,-3.855459,-0.097259
-3.633516,-3.852840,-0.065397
-2.546587,-3.876876,-0.056951
-2.405061,-3.867952,-0.068687
-1.963928,-3.857109,-0.067270
-1.354039,-3.871701,-0.089603
-0.902807,-3.873557,-0.064147
-0.770080,-3.881570,-0.054419
-0.111925,-3.863873,-0.065875
0.141940,-3.886230,-0.051745
0.695525,-3.887458,-0.075666
0.878465,-3.883604,-0.086246
-3.290287,-3.807143,-0.078712
-2.511794,-3.802497,-0.086474
-2.265769,-3.839737,-0.073876
-2.176504,-3.846025,-0.097809
-1.526952,-3.845592,-0.061175
-1.096717,-3.800395,-0.099655
-0.607707,-3.843199,-0.080802
-0.316109,-3.824975,-0.056860
-0.263143,-3.830710,-0.050128
-0.174569,-3.842391,-0.098024
-0.109005,-3.837095,-0.072103
-0.057954,-3.841379,-0.059257
0.029299,-3.829004,-0.064848
0.059400,-3.848286,-0.086014
0.134359,-3.824127,-0.059073
0.241882,-3.846397,-0.076955
0.333979,-3.836033,-0.059337
0.538354,-3.837152,-0.065543
0.771470,-3.835959,-0.054110
0.882077,-3.818007,-0.086922
0.949750,-3.831430,-0.061428
-2.295290,-3.769019,-0.063080
-1.894443,-3.767975,-0.075793
-1.466529,-3.758363,-0.064832
-1.174493,-3.776983,-0.056462
-0.866855,-3.798727,-0.067575
-0.616472,-3.765897,-0.085213
-0.456598,-3.780243,-0.072411
-0.138976,-3.771453,-0.051426
-0.001190,-3.769519,-0.067895
0.044890,-3.776107,-0.051527
0.062311,-3.795973,-0.083769
0.105104,-3.797575,-0.097742
0.193123,-3.774571,-0.070229
0.255691,-3.768115,-0.090420
0.341115,-3.758954,-0.062914
-3.745883,-3.724420,-0.069385
-2.976242,-3.738714,-0.071279
-2.489000,-3.703718,-0.056255
-2.275297,-3.709735,-0.096497
-1.745802,-3.726117,-0.088428
-1.439590,-3.700341,-0.087441
-0.928714,-3.707690,-0.064384
-0.828865,-3.723051,-0.068320
-0.617014,-3.705226,-0.075837
-0.406976,-3.707144,-0.093779
-0.264438,-3.709759,-0.091115
-0.127062,-3.713627,-0.051698
0.030387,-3.731612,-0.079548
0.223527,-3.702093,-0.077672
0.319680,-3.737780,-0.072112
0.586264,-3.712203,-0.072779
-2.127039,-3.657110,-0.074424
-1.573229,-3.655912,-0.066340
-0.812682,-3.666528,-0.069771
-0.333016,-3.674603,-0.058186
-0.125443,-3.671351,-0.063832
-0.080374,-3.691684,-0.052284
0.042449,-3.653879,-0.078382
0.058699,-3.669384,-0.076863
0.192430,-3.652739,-0.091360
0.221266,-3.657333,-0.073276
0.286458,-3.689526,-0.080181
0.313404,-3.678200,-0.071973
0.366421,-3.674086,-0.077227
0.469270,-3.655600,-0.069511
0.535983,-3.684633,-0.069736
0.680036,-3.665206,-0.072915
-2.442835,-3.620194,-0.079476
-1.386859,-3.621995,-0.093136
-0.788395,-3.611423,-0.095363
-0.677771,-3.604764,-0.088496
-0.486233,-3.630871,-0.069644
-0.335658,-3.604161,-0.067833
-0.188629,-3.601466,-0.069573
-0.136158,-3.626307,-0.066821
-0.035818,-3.634746,-0.083328
0.016113,-3.638373,-0.064178
0.213398,-3.626624,-0.095390
0.273699,-3.633852,-0.073067
0.327201,-3.626845,-0.077079
0.469866,-3.615088,-0.051010
0.647034,-3.605174,-0.087214
0.752654,-3.619420,-0.050034
-2.508365,-3.592912,-0.053301
-2.360132,-3.564613,-0.054611
-2.267219,-3.570663,-0.076051
-2.068076,-3.574965,-0.087894
-1.422190,-3.599166,-0.051214
-0.963028,-3.596290,-0.051686
-0.772610,-3.561807,-0.091571
-0.689396,-3.562700,-0.074647
-0.581028,-3.596450,-0.057721
-0.471112,-3.572578,-0.084597
-0.364846,-3.555762,-0.057274
-0.330252,-3.561847,-0.083382
-0.124909,-3.575358,-0.078303
0.013354,-3.594650,-0.091261
0.093095,-3.578621,-0.074761
0.144596,-3.577608,-0.087383
0.182785,-3.556525,-0.055857
0.212443,-3.562646,-0.068518
0.285476,-3.598211,-0.071043
0.339481,-3.560094,-0.084027
0.369217,-3.569326,-0.057913
0.488936,-3.557838,-0.093482
0.702371,-3.595266,-0.080908
0.768725,-3.559922,-0.058331
-2.555171,-3.519151,-0.058049
-2.389964,-3.532462,-0.098147
-2.129460,-3.544132,-0.077565
-1.997761,-3.518979,-0.079441
-1.897759,-3.513911,-0.093279
-1.783890,-3.504640,-0.050932
-1.336592,-3.546929,-0.099018
-0.940634,-3.541787,-0.067648
-0.477197,-3.534602,-0.091029
-0.325043,-3.520211,-0.098847
-0.252561,-3.548583,-0.078369
-0.180468,-3.538924,-0.073731
0.021134,-3.523525,-0.084338
0.089048,-3.515814,-0.050581
0.179056,-3.533730,-0.088464
0.287096,-3.511174,-0.081488
0.323999,-3.534603,-0.075301
0.373283,-3.507937,-0.065692
0.560245,-3.520697,-0.068692
-1.727438,-3.455200,-0.073462
-0.955533,-3.482099,-0.059797
-0.919033,-3.488707,-0.083565
-0.850198,-3.450106,-0.055591
-0.567656,-3.484622,-0.076074
-0.460141,-3.484674,-0.060128
-0.222448,-3.463703,-0.086073
-0.051754,-3.490432,-0.078088
0.004177,-3.489377,-0.072424
0.059380,-3.492862,-0.098779
0.136808,-3.470432,-0.076434
0.182019,-3.480600,-0.084104
0.275701,-3.481761,-0.083537
0.333331,-3.474652,-0.077218
0.443623,-3.478063,-0.065582
0.578410,-3.484374,-0.083176
-1.752060,-3.443874,-0.073688
-1.569020,-3.401371,-0.055943
-0.792941,-3.429425,-0.092106
-0.716090,-3.435820,-0.078994
-0.632847,-3.437101,-0.055585
-0.560234,-3.434289,-0.073854
-0.371572,-3.433865,-0.060932
-0.162490,-3.426573,-0.073197
-0.128053,-3.422320,-0.070351
0.025911,-3.442232,-0.053182
0.119806,-3.418459,-0.081735
0.171425,-3.433728,-0.070391
0.268057,-3.439957,-0.098305
0.335042,-3.444246,-0.078530
0.356746,-3.422672,-0.067721
0.655562,-3.434724,-0.055662
-2.790731,-3.384356,-0.088593
-2.439348,-3.381394,-0.056399
-1.958361,-3.378941,-0.055004
-1.687916,-3.360179,-0.077145
-1.381917,-3.385813,-0.059515
-0.529704,-3.370923,-0.073186
-0.303929,-3.383453,-0.070353
-0.092564,-3.364239,-0.098240
-0.046086,-3.374738,-0.085288
0.024470,-3.381888,-0.071391
0.071863,-3.384238,-0.078429
0.102584,-3.398240,-0.065176
0.247505,-3.394733,-0.064447
0.266512,-3.376896,-0.066097
0.328113,-3.377654,-0.078539
0.363772,-3.366849,-0.064153
0.464082,-3.377078,-0.090128
0.624161,-3.396930,-0.080971
0.694767,-3.356413,-0.052848
-2.633133,-3.338500,-0.050553
-2.484440,-3.316631,-0.051675
-1.938083,-3.323056,-0.083283
-1.779116,-3.348120,-0.072196
-1.329361,-3.315306,-0.065481
-1.139263,-3.338320,-0.089051
-1.028526,-3.307978,-0.083221
-0.719665,-3.302163,-0.072678
-0.518626,-3.318008,-0.072385
-0.458586,-3.312591,-0.092372
-0.376061,-3.313369,-0.062268
-0.220756,-3.303483,-0.098966
-0.142508,-3.301309,-0.060449
-0.009795,-3.319907,-0.054041
0.039636,-3.332685,-0.063676
0.147755,-3.320197,-0.051767
0.175133,-3.321127,-0.073668
0.270562,-3.334281,-0.079035
0.327586,-3.321246,-0.083291
0.369566,-3.328044,-0.076243
0.535085,-3.342349,-0.064761
-2.364128,-3.281320,-0.070499
-1.732262,-3.274390,-0.082856
-1.296826,-3.260325,-0.082841
-0.862253,-3.276256,-0.094602
-0.775876,-3.287983,-0.070930
-0.706982,-3.288323,-0.071087
-0.472706,-3.251384,-0.073059
-0.402361,-3.269094,-0.051684
-0.190767,-3.260448,-0.090909
-0.005701,-3.258038,-0.086806
0.015591,-3.270890,-0.061691
0.055027,-3.259469,-0.053235
0.138092,-3.272330,-0.078474
0.298357,-3.290596,-0.074833
0.324748,-3.284305,-0.081953
0.378530,-3.278743,-0.054100
0.461027,-3.282541,-0.064115
0.540909,-3.296008,-0.085303
-1.889527,-3.245669,-0.094982
-1.584526,-3.223527,-0.071595
-0.912649,-3.200957,-0.056500
-0.576790,-3.200470,-0.092823
-0.325679,-3.247712,-0.082851
-0.056757,-3.235802,-0.073617
-0.008799,-3.235023,-0.089216
0.044073,-3.235584,-0.085181
0.087821,-3.239226,-0.072031
0.132164,-3.234977,-0.084565
0.267548,-3.225298,-0.088721
0.328720,-3.233645,-0.056792
0.384335,-3.216908,-0.094351
0.622582,-3.241136,-0.051536
-1.825763,-3.157867,-0.096692
-1.671321,-3.191470,-0.084014
-1.551982,-3.191873,-0.074818
-1.444674,-3.158606,-0.073328
-1.234674,-3.185102,-0.080245
-0.512323,-3.176106,-0.095385
-0.490861,-3.198941,-0.069444
-0.440018,-3.188509,-0.071721
-0.244363,-3.165155,-0.091448
-0.173400,-3.169508,-0.060405
0.047588,-3.182801,-0.096512
0.114308,-3.166276,-0.075947
0.166797,-3.167361,-0.055794
0.268534,-3.173173,-0.067320
0.320081,-3.163948,-0.088542
0.357775,-3.187361,-0.060490
-2.933290,-3.113564,-0.058265
-2.027159,-3.113115,-0.054299
-1.865908,-3.122215,-0.061458
-1.496795,-3.119050,-0.078990
-1.329616,-3.134590,-0.069044
-1.219782,-3.111999,-0.065472
-1.175662,-3.113400,-0.078185
-1.147252,-3.115502,-0.080033
-1.074924,-3.101391,-0.091293
-0.997482,-3.115840,-0.083852
-0.906115,-3.104523,-0.094654
-0.880282,-3.129732,-0.056540
-0.828853,-3.127537,-0.068105
-0.752961,-3.128662,-0.067064
-0.681170,-3.140341,-0.054705
-0.558972,-3.136308,-0.079887
-0.420501,-3.140326,-0.074369
-0.323863,-3.101906,-0.076283
-0.060735,-3.116162,-0.094271
-0.001146,-3.121849,-0.063344
0.158184,-3.126300,-0.064817
0.239528,-3.125604,-0.080478
0.258837,-3.123707,-0.077110
0.314874,-3.124419,-0.064927
0.453617,-3.121369,-0.086278
-2.797732,-3.072273,-0.073100
-1.469505,-3.066774,-0.099190
-1.133572,-3.071495,-0.086219
-1.044643,-3.094370,-0.077085
-0.944974,-3.073361,-0.073987
-0.826536,-3.074358,-0.057106
-0.448381,-3.092451,-0.059389
-0.395989,-3.087611,-0.075505
-0.129323,-3.094080,-0.090915
-0.033480,-3.053059,-0.074566
0.020075,-3.077992,-0.084581
0.067822,-3.091193,-0.071259
0.152616,-3.081124,-0.081037
0.275109,-3.071903,-0.070685
0.324316,-3.071070,-0.066991
-2.392139,-3.037549,-0.060306
-2.298083,-3.046521,-0.077407
-2.163298,-3.030415,-0.076304
-2.083797,-3.044270,-0.096897
-1.944556,-3.020848,-0.090184
-1.804414,-3.034103,-0.064248
-1.721157,-3.000136,-0.095478
-1.571745,-3.046351,-0.095867
-1.232321,-3.015471,-0.052949
-0.783853,-3.012905,-0.056064
-0.675773,-3.016638,-0.091814
-0.613142,-3.029401,-0.084997
-0.536635,-3.037470,-0.066239
-0.460855,-3.041281,-0.052014
-0.257321,-3.025855,-0.074342
-0.193684,-3.035589,-0.050438
0.046134,-3.011146,-0.085305
0.078872,-3.022212,-0.065269
0.132141,-3.025609,-0.091573
0.228753,-3.023414,-0.079186
0.270792,-3.034020,-0.096860
0.325129,-3.027067,-0.070226
0.368507,-3.003737,-0.051755
0.485817,-3.024009,-0.072370
-2.687962,-2.963235,-0.082903
-1.803336,-2.993351,-0.080240
-1.745967,-2.950149,-0.067327
-1.578359,-2.966484,-0.080583
-1.476255,-2.956549,-0.083180
-1.403533,-2.988843,-0.094257
-1.091403,-2.996564,-0.092885
-0.762535,-2.968585,-0.070706
-0.117060,-2.963550,-0.079084
-0.027962,-2.966605,-0.052925
0.007443,-2.959187,-0.068921
0.085531,-2.989656,-0.089238
0.181974,-2.988640,-0.093848
0.220852,-2.979309,-0.074446
0.285430,-2.964840,-0.070001
0.328685,-2.976228,-0.074711
-1.338561,-2.916862,-0.077445
-1.276316,-2.907570,-0.063488
-1.173125,-2.932214,-0.053452
-1.095323,-2.935860,-0.052512
-1.039082,-2.932692,-0.091610
-0.722519,-2.910887,-0.069944
-0.558076,-2.923182,-0.059970
-0.430856,-2.921665,-0.061523
-0.359052,-2.942376,-0.059950
-0.301651,-2.915717,-0.053956
-0.181632,-2.943328,-0.086944
-0.140503,-2.913414,-0.073146
-0.019786,-2.929035,-0.068740
0.029042,-2.917992,-0.067741
0.081024,-2.942622,-0.078998
0.149750,-2.946604,-0.091808
0.231357,-2.911180,-0.074971
0.275188,-2.938277,-0.054394
0.304185,-2.924071,-0.077064
-2.893758,-2.863601,-0.098638
-1.719353,-2.893475,-0.088215
-1.440033,-2.859917,-0.085252
-1.334376,-2.878353,-0.068362
-1.194390,-2.851067,-0.089993
-1.133032,-2.882701,-0.054871
-1.075594,-2.862450,-0.054324
-1.011043,-2.883541,-0.051879
-0.678187,-2.853753,-0.066980
-0.363009,-2.854043,-0.070907
-0.112661,-2.875367,-0.074352
0.020136,-2.869404,-0.075117
0.072439,-2.873610,-0.072974
0.128406,-2.863570,-0.073980
0.162376,-2.886827,-0.093016
0.240972,-2.850437,-0.056348
0.268788,-2.874008,-0.077352
0.333159,-2.880748,-0.060162
0.398329,-2.883173,-0.093924
-2.592351,-2.842004,-0.095537
-2.465178,-2.838724,-0.099935
-1.664965,-2.815485,-0.091345
-1.599541,-2.813442,-0.084896
-1.544245,-2.839772,-0.099230
-0.870438,-2.805080,-0.088171
-0.815518,-2.826694,-0.052320
-0.773847,-2.829189,-0.080821
-0.648297,-2.802473,-0.070260
-0.471764,-2.818779,-0.094234
-0.417483,-2.836869,-0.083173
